"TOA5","CR1000XSeries - new","CR1000X","21479","CR1000X.Std.04.02","CPU:JW_wx_v1.CR1X","24600","Hourly"
"TIMESTAMP","RECORD","BattV_Min","AirTC_Avg","RH","DT_Avg","Q_Avg","TCDT_Avg","DBTCDT_Avg","WS_ms_Avg","WindDir","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","BP_mbar_Avg","SWin_Avg","SWout_Avg","LWin_Avg","LWout_Avg","SWnet_Avg","LWnet_Avg","SWalbedo_Avg","NR_Avg","VWC_5cm_Avg","Ka_5cm_Avg","T_5cm_Avg","BulkEC_5cm_Avg","VWC_10cm_Avg","Ka_10cm_Avg","T_10cm_Avg","BulkEC_10cm_Avg","VWC_20cm_Avg","Ka_20cm_Avg","T_20cm_Avg","BulkEC_20cm_Avg","VWC_30cm_Avg","Ka_30cm_Avg","T_30cm_Avg","BulkEC_30cm_Avg","VWC_40cm_Avg","Ka_40cm_Avg","T_40cm_Avg","BulkEC_40cm_Avg","VWC_50cm_Avg","Ka_50cm_Avg","T_50cm_Avg","BulkEC_50cm_Avg"
"TS","RN","Volts","Deg C","%","","","","","meters/second","degrees","meters/second","Deg","Deg","mbar","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m"
"","","Min","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Smp","WVc","WVc","WVc","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2021-09-02 07:00:00",5505,12.9,7.877,98.3,2.433,183.4,2.468,0.032,0.124,222.2,0.124,217.4,8.68,708.3025,-0.214,0.015,355.2,359.5,-0.23,-3.939,-0.075,-4.169,0,0.765,7.962,0,0,0.873,8.16,0,0.018,2.892,9.43,0,0,2.29,12.08,0,0,1.78,13.01,0,0,2.17,13.15,0
"2021-09-02 08:00:00",5506,12.88,7.992,99.4,2.431,194.6,2.467,0.033,0.02,30.05,0.02,342.8,24.6,708.1768,-0.184,0.009,355.8,359.7,-0.193,-3.521,-0.102,-3.715,0,0.776,8.05,0,0,0.876,8.23,0,0.02,2.966,9.38,0,0,2.302,11.91,0,0,1.784,12.88,0,0,2.194,13.09,0
"2021-09-02 09:00:00",5507,12.87,7.999,99.2,2.431,182.9,2.466,0.034,0.105,178.8,0.105,212.1,39.16,708.2552,-0.12,0.011,356.4,360.8,-0.129,-3.703,-0.124,-3.832,0,0.821,8.22,0,0,0.886,8.37,0,0.021,2.98,9.45,0,0,2.289,11.78,0,0,1.756,12.76,0,0,2.139,13.02,0
"2021-09-02 10:00:00",5508,12.84,7.944,96.5,2.431,184.8,2.466,0.034,0.465,201.3,0.465,216.9,20.86,708.4254,-0.31,0.015,354.9,358.8,-0.324,-3.46,-0.054,-3.784,0,0.782,8.14,0,0,0.867,8.28,0,0.022,3.03,9.37,0,0,2.24,11.66,0,0,1.737,12.64,0,0,2.147,12.96,0
"2021-09-02 11:00:00",5509,12.8,7.766,96.6,2.432,179.6,2.466,0.034,0.49,234,0.49,216,19.94,708.4629,-0.227,0.022,353.1,356.7,-0.252,-3.104,-0.144,-3.356,0,0.785,7.592,0,0,0.864,7.75,0,0.023,3.045,8.91,0,0,2.291,11.52,0,0,1.8,12.53,0,0,2.123,12.89,0
"2021-09-02 12:00:00",5510,12.77,7.777,96.6,2.431,182.7,2.465,0.035,0.314,218.3,0.314,221,25.98,708.688,-0.189,0.025,353.4,357.7,-0.214,-3.882,-0.143,-4.096,0,0.737,7.656,0,0,0.827,7.808,0,0.023,3.037,8.88,0,0,2.269,11.36,0,0,1.73,12.42,0,0,2.183,12.82,0
"2021-09-02 13:00:00",5511,12.74,7.707,96.7,2.43,197.1,2.464,0.036,0.413,194.8,0.413,210.1,17.06,709.1806,1.641,0.053,353.5,357.8,1.593,-3.938,0.217,-2.345,0,0.758,7.694,0,0,0.832,7.852,0,0.024,3.084,8.88,0,0,2.285,11.23,0,0,1.708,12.31,0,0,2.15,12.75,0
"2021-09-02 14:00:00",5512,12.73,7.829,97,2.429,198.2,2.463,0.037,0.372,217.7,0.372,218,31.02,709.6489,11.65,0.398,354.9,359.6,11.27,-4.314,0.029,6.952,0,0.767,7.878,0,0,0.846,8.05,0,0.026,3.134,8.95,0,0,2.279,11.12,0,0,1.733,12.21,0,0,2.204,12.68,0
"2021-09-02 15:00:00",5513,12.83,8.08,95.3,2.427,196.3,2.463,0.037,0.566,181,0.566,221.1,33.71,709.9465,45.02,2.067,357.3,363.7,42.98,-5.824,0.041,37.16,0,0.707,8.35,0,0,0.807,8.61,0,0.024,3.089,9.28,0,0,2.24,11.07,0,0,1.729,12.11,0,0,2.106,12.61,0
"2021-09-02 16:00:00",5514,13.72,9.58,80.6,2.42,196.9,2.462,0.038,1.087,194.4,1.087,208.5,25.07,710.3489,320,17.25,369.8,385.8,302.8,-15.37,0.053,287.4,0,0.703,10.99,0,0,0.815,11.26,0,0.025,3.121,10.74,0,0,2.22,11.11,0,0,1.763,12.03,0,0,2.142,12.54,0
"2021-09-02 17:00:00",5515,13.93,12.07,63.67,2.414,192,2.466,0.034,1.309,244.8,1.309,214.1,32.59,710.6429,514.3,35.12,371.9,416.7,474.5,-45.05,0.079,429.4,0,0.732,18.56,0,0,0.863,18.4,0,0.026,3.14,14.74,0,0,2.243,11.56,0,0,1.7,12,0,0,2.129,12.47,0
"2021-09-02 18:00:00",5516,13.9,13.6,70.1,2.409,190.2,2.468,0.032,0.746,245.8,0.746,192.9,68.59,710.8032,494.5,31.89,312.6,429.6,469.2,-117.1,0.062,352.1,0,0.773,23.1,0,0,0.882,22.9,0,0.025,3.122,18.2,0,0,2.238,12.52,0,0,1.758,12.09,0,0,2.042,12.42,0
"2021-09-02 19:00:00",5517,13.88,13.86,55.88,2.408,194.2,2.468,0.032,0.63,155.1,0.63,206.2,80.9,710.9699,369.5,25.66,331.9,423.7,343,-91.9,0.063,251.2,0,0.746,22.42,0,0,0.878,21.82,0,0.024,3.073,18.16,0,0,2.196,13.41,0,0,1.781,12.28,0,0,2.14,12.4,0
"2021-09-02 20:00:00",5518,13.89,13.68,55.13,2.409,189,2.468,0.032,0.552,200.3,0.552,195.4,45.29,711.0728,254.4,20.25,325.3,409.5,234.1,-84.3,0.073,149.8,0,0.737,19.58,0,0,0.872,19.03,0,0.021,2.994,16.52,0,0,2.301,13.94,0,0,1.766,12.55,0,0,2.126,12.41,0
"2021-09-02 21:00:00",5519,13.87,14.99,41.77,2.405,188.7,2.47,0.03,0.509,128.7,0.509,129.5,81.1,711.1552,354.1,28.61,341.3,426.9,325.9,-85.6,0.074,240.2,0,0.768,22.3,0,0,0.847,21.6,0,0.021,2.977,17.75,0,0,2.24,14.19,0,0,1.698,12.82,0,0,2.156,12.47,0
"2021-09-02 22:00:00",5520,13.84,15.48,43.34,2.402,191.1,2.469,0.031,0.526,332,0.526,76.79,48.18,711.1859,330.3,29.45,338,427.2,300.2,-89.2,0.086,211,0,0.752,21.64,0,0,0.885,21.21,0,0.016,2.85,17.13,0,0,2.32,14.57,0,0,1.763,13.08,0,0,2.104,12.55,0
"2021-09-02 23:00:00",5521,13.84,15.65,42.74,2.4,191,2.468,0.032,0.692,220.9,0.692,259.8,82.5,711.164,199.6,17.27,345.6,413.5,182.5,-68.11,0.085,114.4,0,0.727,21.6,0,0,0.861,21.01,0,0.014,2.792,17.21,0,0,2.269,14.83,0,0,1.738,13.32,0,0,2.16,12.66,0
"2021-09-03 00:00:00",5522,13.84,15.91,51.5,2.399,192.6,2.468,0.032,0.981,42.53,0.981,13.92,62.5,711.2883,245.9,23.73,351.3,418.7,223,-67.34,0.091,155.6,0,0.771,21.06,0,0,0.859,21.11,0,0.013,2.749,16.83,0,0,2.245,14.96,0,0,1.752,13.54,0,0,2.138,12.76,0
"2021-09-03 01:00:00",5523,13.84,12.69,63.38,2.41,198.4,2.465,0.035,1.147,48.74,1.147,28.09,26.39,711.7285,59.33,4.422,301.7,380,54.85,-77.84,0.072,-22.99,0,0.718,16.36,0,0,0.851,16.31,0,0.008,2.603,14.61,0,0,2.295,14.94,0,0,1.747,13.7,0,0,2.172,12.88,0
"2021-09-03 02:00:00",5524,13.03,10.02,76.62,2.422,201.1,2.466,0.034,0.11,69.84,0.11,49.14,16.06,712.2263,7.08,0.493,275.1,358.6,6.576,-82.8,0.042,-76.26,0,0.691,11.14,0,0,0.814,11.35,0,0.006,2.54,11.8,0,0,2.287,14.49,0,0,1.745,13.79,0,0,2.145,12.99,0
"2021-09-03 03:00:00",5525,12.96,7.105,84,2.434,201.8,2.465,0.035,0.154,203,0.154,179.8,44.37,712.6041,-1.355,0.071,269.2,346.2,-1.431,-76.32,-0.06,-77.75,0,0.685,6.943,0,0,0.806,7.445,0,0.005,2.536,9.56,0,0,2.298,13.84,0,0,1.747,13.77,0,0,2.139,13.08,0
"2021-09-03 04:00:00",5526,12.93,6.644,88,2.436,199,2.465,0.035,0.688,210.8,0.688,227.8,21.82,713.1387,-1.516,0.012,263.7,341.4,-1.527,-77.07,-0.009,-78.6,0,0.689,5.153,0,0,0.793,5.683,0,0.005,2.534,8.04,0,0,2.273,13.15,0,0,1.739,13.65,0,0,2.13,13.13,0
"2021-09-03 05:00:00",5527,12.91,5.752,88.5,2.44,195.2,2.465,0.035,0.792,209.4,0.792,226.8,25.58,712.9612,-1.413,0.052,262.5,337.7,-1.459,-74.5,-0.05,-75.96,0,0.684,4.309,0,0,0.81,4.749,0,0.005,2.517,7.096,0,0,2.263,12.49,0,0,1.761,13.46,0,0,2.15,13.14,0
"2021-09-03 06:00:00",5528,12.9,4.995,92.8,2.444,189.8,2.466,0.034,0.366,280.9,0.366,253.1,23.77,712.7708,-1.147,0.088,261.3,334,-1.226,-72.05,-0.091,-73.28,0,0.678,3.625,0,0,0.817,4.043,0,0.006,2.559,6.393,0,0,2.322,11.91,0,0,1.769,13.23,0,0,2.134,13.13,0
"2021-09-03 07:00:00",5529,12.89,4.471,94.4,2.446,195,2.466,0.034,0.153,230.9,0.153,253.3,19.16,712.6615,-0.742,0.068,280.7,332.3,-0.805,-51.03,0.336,-51.84,0,0.675,2.826,0,0,0.803,3.264,0,0.006,2.543,5.729,0,0,2.306,11.38,0,0,1.749,12.97,0,0,2.146,13.07,0
"2021-09-03 08:00:00",5530,12.88,4.398,92.3,2.446,195.4,2.466,0.034,0.376,243.3,0.376,251,13.76,712.7936,-0.781,0.051,291.2,331.8,-0.832,-39.95,-0.11,-40.78,0,0.703,2.875,0,0,0.804,3.257,0,0.006,2.556,5.531,0,0,2.28,10.92,0,0,1.752,12.71,0,0,2.14,12.99,0
"2021-09-03 09:00:00",5531,12.86,4.042,93.2,2.449,195.3,2.467,0.033,0.368,243.5,0.368,253.9,23.24,712.4039,-0.775,0.078,299.4,328.2,-0.843,-28.38,-0.317,-29.22,0,0.691,2.295,0,0,0.81,2.662,0,0.006,2.547,4.966,0,0,2.267,10.52,0,0,1.761,12.44,0,0,2.124,12.89,0
"2021-09-03 10:00:00",5532,12.84,3.246,98.2,2.452,193.9,2.466,0.034,0.296,255.6,0.296,260.4,14.72,712.3789,-0.663,0.104,304,326.2,-0.772,-21.69,-0.269,-22.46,0,0.698,1.711,0,0,0.799,2.066,0,0.005,2.531,4.437,0,0,2.265,10.11,0,0,1.746,12.17,0,0,2.133,12.78,0
"2021-09-03 11:00:00",5533,12.82,3.644,97.6,2.454,182.8,2.47,0.03,0.303,252.3,0.303,263.2,16.68,712.5125,-0.574,0.046,311.5,327.4,-0.606,-15.48,-0.059,-16.09,0,0.72,1.625,0,0,0.814,2.009,0,0.005,2.537,4.163,0,0,2.255,9.73,0,0,1.732,11.91,0,0,2.163,12.65,0
"2021-09-03 12:00:00",5534,12.8,5.214,95.5,2.449,191.7,2.472,0.028,0.52,279.9,0.52,231.4,30.37,712.6484,-0.734,0.049,316.6,331,-0.774,-13.82,-0.374,-14.59,0,0.731,2.565,0,0,0.834,2.866,0,0.007,2.575,4.439,0,0,2.26,9.41,0,0,1.75,11.65,0,0,2.111,12.51,0
"2021-09-03 13:00:00",5535,12.77,5.667,93.1,2.447,191.1,2.472,0.028,0.977,212.8,0.977,223.6,16.24,712.6472,3.442,0.102,319.6,332.1,3.348,-11.94,0.032,-8.59,0,0.749,2.836,0,0,0.836,3.1,0,0.007,2.579,4.5,0,0,2.284,9.18,0,0,1.735,11.42,0,0,2.154,12.38,0
"2021-09-03 14:00:00",5536,12.8,6.82,85.1,2.436,188.3,2.466,0.034,0.845,176.2,0.845,224.3,22.37,712.9268,58.75,2.832,322.4,343.3,55.91,-20.36,0.049,35.55,0,0.805,4.818,0,0,0.885,4.934,0,0.008,2.598,5.442,0,0,2.288,9.02,0,0,1.75,11.2,0,0,2.15,12.23,0
"2021-09-03 15:00:00",5537,13.84,11.16,66.49,2.413,193.8,2.461,0.039,0.945,261.5,0.945,214.5,37.87,712.8994,213.1,14.55,271.6,370.1,198.6,-98.1,0.073,100.5,0,0.772,10.34,0,0,0.848,10.27,0,0.01,2.67,8.29,0,0,2.256,9.11,0,0,1.775,11.03,0,0,2.207,12.09,0
"2021-09-03 16:00:00",5538,13.97,13.16,62.65,2.409,190.2,2.466,0.034,1.278,206.7,1.278,223.2,43.03,712.9858,344.7,27.94,276.6,398.7,313.4,-122.1,0.081,191.3,0,0.777,17.43,0,0,0.866,17.07,0,0.01,2.673,12.05,0,0,2.272,9.66,0,0,1.754,10.93,0,0,2.136,11.96,0
"2021-09-03 17:00:00",5539,13.9,13.82,51.64,2.406,189.5,2.467,0.033,1.191,209.2,1.191,191.1,29.84,713.2548,435.2,42.89,286.7,424.2,395.4,-137.4,0.101,258,0,0.777,18.58,0,0,0.884,17.97,0,0.01,2.656,13.31,0,0,2.316,10.25,0,0,1.739,10.91,0,0,2.177,11.84,0
"2021-09-03 18:00:00",5540,13.87,12.84,69.36,2.411,182.7,2.467,0.033,1.312,173.4,1.312,202.3,27.17,713.0891,240.1,19.42,323.3,403.6,220.9,-80,0.066,140.9,0,0.777,20.49,0,0,0.886,19.59,0,0.007,2.585,15.2,0,0,2.319,11.01,0,0,1.774,11,0,0,2.151,11.76,0
"2021-09-03 19:00:00",5541,13.93,11.7,62.07,2.413,186.7,2.464,0.036,1.414,189.8,1.414,191.2,19.42,713.0167,289.8,23.77,328.4,399.4,267,-70.58,0.063,196.4,0,0.737,15.99,0,0,0.844,15.75,0,0.007,2.588,13.94,0,0,2.245,11.5,0,0,1.744,11.16,0,0,2.176,11.71,0
"2021-09-03 20:00:00",5542,13.87,14.87,48.32,2.403,185,2.468,0.032,0.934,81.5,0.934,187.8,88.9,712.7294,552.1,56.87,315.5,465.9,492.9,-150.5,0.112,342.5,0,0.752,21.88,0,0,0.858,21.37,0,0.007,2.571,16.79,0,0,2.26,11.93,0,0,1.771,11.34,0,0,2.159,11.7,0
"2021-09-03 21:00:00",5543,13.84,"NAN",52.75,2.402,184.2,"NAN","NAN",0.818,203.6,0.818,180.3,72.12,712.2602,232.3,20.32,340.7,433,212.2,-92.4,0.082,119.8,0,0.776,24.43,0,0,0.869,23.59,0,0.004,2.501,18.55,0,0,2.29,12.89,0,0,1.774,11.6,0,0,2.092,11.71,0
"2021-09-03 22:00:00",5544,13.86,14.15,49.13,2.405,184.4,2.467,0.033,1.166,239.2,1.166,186.8,32.64,711.922,250.2,23.01,329.9,412.6,234.6,-82.6,0.082,152,0,0.729,18.5,0,0,0.816,18.25,0,0.003,2.474,15.95,0,0,2.211,13.42,0,0,1.702,11.92,0,0,2.16,11.76,0
"2021-09-03 23:00:00",5545,13.4,13.64,79.33,2.408,187.7,2.468,0.032,0.926,229.5,0.926,249.2,67.05,711.5544,78.23,5.342,347.8,391.1,72.95,-43.26,0.054,29.69,0,0.734,18.62,0,0,0.851,18.11,0,0.001,2.424,15.93,0,0,2.235,13.57,0,0,1.705,12.21,0,0,2.175,11.84,0
"2021-09-04 00:00:00",5546,13.93,8.84,83.2,2.422,192.5,2.461,0.039,1.142,187,1.142,215.3,26.16,713.1323,103.9,5.74,357.1,375.8,98.2,-18.27,0.056,79.93,0,0.722,11.27,0,0,0.904,10.87,0,0.015,2.819,12.51,0,0,2.294,13.46,0,0,1.725,12.43,0,0,2.12,11.96,0
"2021-09-04 01:00:00",5547,13.26,8.27,80.8,2.425,193.6,2.462,0.038,0.523,233.2,0.523,244.8,28.64,712.7811,42.48,2.469,353.1,362.8,39.94,-9.11,0.053,30.83,0,0.706,9.72,0,0,0.835,10.16,0,0.022,3.023,11.21,0,0,2.256,13.08,0,0,1.719,12.55,0,0,2.12,12.07,0
"2021-09-04 02:00:00",5548,12.98,7.52,78.83,2.434,182.5,2.467,0.033,0.993,315,0.993,242.4,28.53,712.7132,2.823,0.246,336.6,347.8,2.564,-10.62,-0.036,-8.05,0,0.72,6.841,0,0,0.813,7.267,0,0.023,3.044,9.08,0,0,2.26,12.66,0,0,1.743,12.58,0,0,2.146,12.16,0
"2021-09-04 03:00:00",5549,12.93,5.897,94,2.44,177,2.466,0.034,0.035,307.5,0.035,278.6,11.98,713.361,-1.055,0.053,317.1,342.1,-1.114,-24.49,-0.095,-25.61,0,0.68,5.049,0,0,0.79,5.474,0,0.023,3.045,7.507,0,0,2.249,12.05,0,0,1.719,12.53,0,0,2.131,12.23,0
"2021-09-04 04:00:00",5550,12.91,5.024,95.9,2.441,177.9,2.464,0.036,0.072,287.3,0.072,255.4,4.651,714.3021,-0.636,0.042,324,342.7,-0.677,-18.18,-0.062,-18.86,0,0.678,4.642,0,0,0.808,5.017,0,0.024,3.068,7.041,0,0,2.261,11.49,0,0,1.706,12.4,0,0,2.136,12.26,0
"2021-09-04 05:00:00",5551,12.9,4.902,90.8,2.444,186.4,2.465,0.035,0.303,210.6,0.303,210.9,29.78,714.0883,-1.085,0.06,315.4,334.6,-1.142,-18.72,-0.124,-19.86,0,0.684,3.779,0,0,0.797,4.144,0,0.023,3.066,6.34,0,0,2.224,11.04,0,0,1.721,12.22,0,0,2.131,12.26,0
"2021-09-04 06:00:00",5552,12.89,4.702,93.9,2.447,187.1,2.468,0.032,0.551,195.3,0.551,205,26.17,713.7652,-1.273,0.048,316.4,331,-1.327,-14.17,-0.059,-15.5,0,0.69,2.912,0,0,0.8,3.271,0,0.023,3.058,5.402,0,0,2.268,10.57,0,0,1.72,12.02,0,0,2.165,12.23,0
"2021-09-04 07:00:00",5553,12.88,4.312,91.1,2.448,189.2,2.467,0.033,0.91,201.8,0.91,209.2,14.64,713.5217,-1.097,0.054,316.8,329,-1.154,-11.76,-0.091,-12.91,0,0.697,2.257,0,0,0.814,2.602,0,0.023,3.045,4.677,0,0,2.259,10.09,0,0,1.737,11.79,0,0,2.156,12.17,0
"2021-09-04 08:00:00",5554,12.87,3.939,97.4,2.451,188,2.468,0.032,0.396,244.2,0.396,226.1,21.9,713.461,-1.042,0.06,317.6,327.3,-1.117,-9.27,0.373,-10.38,0,0.727,2.258,0,0,0.818,2.534,0,0.024,3.078,4.366,0,0,2.277,9.65,0,0,1.755,11.56,0,0,2.146,12.09,0
"2021-09-04 09:00:00",5555,12.85,4.121,94.6,2.454,187,2.473,0.027,0.901,204.3,0.901,222.8,26.72,713.6064,-1.108,0.202,319.4,326.9,-1.285,-7.033,7.715,-8.32,0,0.724,1.575,0,0,0.84,1.918,0,0.023,3.047,3.819,0,0,2.251,9.24,0,0,1.731,11.31,0,0,2.174,12,0
"2021-09-04 10:00:00",5556,12.82,3.863,95,2.456,192.1,2.473,0.027,0.762,211.4,0.762,222.1,21.5,713.5352,-1.105,0.123,319.2,325.1,-1.222,-5.373,-0.265,-6.595,0,0.781,1.424,0,0,0.836,1.72,0,0.024,3.069,3.472,0,0,2.248,8.86,0,0,1.732,11.06,0,0,2.138,11.89,0
"2021-09-04 11:00:00",5557,12.79,3.124,93.9,2.46,187.2,2.474,0.026,0.773,251,0.773,228.1,22.35,713.8328,-1.019,0.071,317.6,323.7,-1.093,-5.812,-0.114,-6.905,0,0.792,1.093,0,0,0.88,1.374,0,0.022,3.021,3.112,0,0,2.274,8.49,0,0,1.736,10.82,0,0,2.139,11.77,0
"2021-09-04 12:00:00",5558,12.75,2.905,95.8,2.46,177.8,2.473,0.027,1.08,205.6,1.08,227.6,25.94,714.0275,-0.948,0.027,317.2,323.3,-0.989,-5.68,-0.062,-6.669,0,0.823,0.849,0,0,0.894,1.127,0,0.023,3.052,2.773,0,0,2.292,8.17,0,0,1.723,10.58,0,0,2.154,11.64,0
"2021-09-04 13:00:00",5559,12.72,2.742,97.5,2.46,184.5,2.472,0.028,0.846,299.2,0.846,209.6,22.72,714.1094,3.769,0.075,316.4,322.3,3.699,-5.586,-0.009,-1.886,0,0.846,1.278,0,0,0.91,1.467,0,0.022,3.022,2.824,0,0,2.248,7.872,0,0,1.721,10.34,0,0,2.13,11.5,0
"2021-09-04 14:00:00",5560,12.79,3.386,88.9,2.457,178.3,2.472,0.028,0.235,165.2,0.235,229.9,27.9,714.2292,74.39,1.993,321.5,328.1,72.43,-6.256,0.028,66.18,0,0.825,1.466,0,0,0.957,1.653,0,0.023,3.045,2.799,0,0,2.269,7.626,0,0,1.755,10.11,0,0,2.165,11.37,0
"2021-09-04 15:00:00",5561,13.84,8.8,56.77,2.424,187.9,2.463,0.037,0.458,209.3,0.458,196.9,64.81,714.3939,209.6,10.21,316.6,355.3,199.5,-38.2,0.055,161.3,0,0.773,7.855,0,0,0.876,7.481,0,0.023,3.046,5.726,0,0,2.272,7.582,0,0,1.746,9.92,0,0,2.156,11.22,0
"2021-09-04 16:00:00",5562,14.02,11.4,50.57,2.413,188.9,2.463,0.037,1.163,233.8,1.163,220.4,39.93,714.4724,448.9,22.9,248.1,385.7,426.2,-137.4,0.057,288.8,0,0.747,14.36,0,0,0.876,14.23,0,0.024,3.089,9.67,0,0,2.297,8.06,0,0,1.737,9.78,0,0,2.176,11.09,0
"2021-09-04 17:00:00",5563,13.9,12.93,42.68,2.409,188.7,2.465,0.035,1.263,209.5,1.263,226.5,58.62,714.7249,575.3,41.43,260.6,413.5,535.6,-152.9,0.101,382.7,0,0.78,19.35,0,0,0.882,18.91,0,0.024,3.091,12.93,0,0,2.265,8.77,0,0,1.734,9.75,0,0,2.166,10.96,0
"2021-09-04 18:00:00",5564,13.87,13.96,36.06,2.407,188.9,2.467,0.033,1.564,221.7,1.564,227.2,60.11,714.7197,747.2,57.05,272.9,435.4,687.9,-162.9,0.075,525,0,0.795,23.52,0,0,0.91,22.35,0,0.024,3.087,16.23,0,0,2.301,9.86,0,0,1.703,9.85,0,0,2.271,10.87,0
"2021-09-04 19:00:00",5565,13.87,14.88,33.22,2.403,187.8,2.468,0.032,1.831,183.5,1.831,231.8,48.07,714.6257,848,77.28,265.9,461.5,770.2,-195.7,0.097,574.6,0,0.807,24.39,0,0,0.889,23.24,0,0.023,3.048,17.21,0,0,2.313,11,0,0,1.735,10.1,0,0,2.153,10.81,0
"2021-09-04 20:00:00",5566,13.84,15.66,35.35,2.399,188.1,2.467,0.033,1.928,190.8,1.928,223.1,49.55,714.2729,756.1,79.48,284.8,481.9,681.2,-197.2,0.119,484,0,0.769,26.5,0,0,0.86,25.54,0,0.015,2.809,19.01,0,0,2.27,12.1,0,0,1.706,10.47,0,0,2.135,10.81,0
"2021-09-04 21:00:00",5567,13.81,16.26,26.74,2.397,188.2,2.467,0.033,1.617,220.8,1.617,223.6,46.92,714.337,691.7,81.2,284.5,497.9,611.4,-213.3,0.181,398.1,0,0.757,26.67,0,0,0.896,26.09,0,0.011,2.704,20.22,0,0,2.243,13.2,0,0,1.702,10.93,0,0,2.155,10.88,0
"2021-09-04 22:00:00",5568,13.81,16.41,28.5,2.397,190.7,2.468,0.032,1.569,180.1,1.569,249.5,60.23,714.0839,643.3,71.52,281.6,493.5,572.4,-211.8,0.134,360.6,0,0.777,26.86,0,0,0.875,26.57,0,0.009,2.628,20.99,0,0,2.249,14.15,0,0,1.713,11.46,0,0,2.159,11,0
"2021-09-04 23:00:00",5569,13.78,16.33,27.53,2.398,194.1,2.469,0.031,1.393,193.9,1.393,236.2,67.86,713.722,425.7,50.48,280.7,463.5,374.5,-182.9,0.124,191.6,0,0.776,25.61,0,0,0.868,25.39,0,0.005,2.534,21.14,0,0,2.293,14.95,0,0,1.729,11.98,0,0,2.126,11.17,0
"2021-09-05 00:00:00",5570,13.8,15.55,31.09,2.4,198.9,2.467,0.033,1.289,24.29,1.289,253.3,60.22,713.832,274.7,27.68,269.3,421.4,247.2,-152,0.1,95.2,0,0.772,21.99,0,0,0.877,22.39,0,0.003,2.48,19.59,0,0,2.306,15.41,0,0,1.747,12.51,0,0,2.174,11.39,0
"2021-09-05 01:00:00",5571,13.48,14.16,29.32,2.405,194.2,2.467,0.033,1.03,215.6,1.03,235.6,59.96,714.0911,46.7,3.726,262.1,377,43.02,-114.4,0.071,-71.33,0,0.739,16.62,0,0,0.85,17.12,0,0.001,2.389,16.15,0,0,2.297,15.28,0,0,1.736,12.9,0,0,2.214,11.63,0
"2021-09-05 02:00:00",5572,13.02,12.38,31.2,2.414,199,2.468,0.032,0.951,266.1,0.951,224.3,37.79,714.3865,3.376,0.153,255.7,354.9,3.201,-98.9,-0.015,-95.7,0,0.722,11.31,0,0,0.816,11.57,0,0,2.346,12.42,0,0,2.271,14.66,0,0,1.748,13.13,0,0,2.157,11.85,0
"2021-09-05 03:00:00",5573,12.96,9.89,45.94,2.428,201.5,2.471,0.029,0.429,216.3,0.429,241.2,31.2,714.6528,-2.185,0.007,248.9,341.2,-2.188,-91.7,-0.017,-93.8,0,0.71,7.831,0,0,0.829,8.19,0,0,2.266,9.85,0,0,2.291,13.82,0,0,1.775,13.18,0,0,2.169,12.04,0
"2021-09-05 04:00:00",5574,12.92,6.261,58.61,2.441,206.8,2.469,0.031,0.697,235,0.697,230.2,26.95,715.1488,-1.814,0.016,243.6,331.3,-1.83,-86.9,-0.016,-88.7,0,0.687,4.169,0,0,0.811,4.741,0,0,2.239,7.617,0,0,2.291,12.98,0,0,1.762,13.08,0,0,2.16,12.18,0
"2021-09-05 05:00:00",5575,12.91,5.504,55.08,2.443,206.7,2.467,0.033,1.224,241.5,1.224,209.9,17.62,715.1778,-1.913,0.006,234.3,326,-1.917,-90.8,-0.005,-92.8,0,0.667,2.726,0,0,0.799,3.29,0,0,2.227,6.115,0,0,2.307,12.15,0,0,1.73,12.89,0,0,2.149,12.26,0
"2021-09-05 06:00:00",5576,12.89,3.242,58.91,2.454,207,2.469,0.031,0.775,234,0.775,236.5,22.57,715.0547,-1.937,0.085,227.1,317.3,-2.031,-89.8,-0.12,-91.9,0,0.66,1.409,0,0,0.798,1.931,0,0,2.214,4.96,0,0,2.257,11.41,0,0,1.716,12.64,0,0,2.147,12.29,0
"2021-09-05 07:00:00",5577,12.87,2.357,44.9,2.46,206.1,2.471,0.029,0.834,229.9,0.834,233.8,22.37,715.2026,-1.624,0.139,224.3,311.4,-1.786,-87.2,-0.217,-89,0,0.653,-0.899,0,0,0.788,-0.244,0,0,2.183,3.38,0,0,2.263,10.69,0,0,1.729,12.35,0,0,2.167,12.27,0
