"TOA5","CR1000_7","CR1000","32128","CR1000.Std.32.05","CPU:JW_UB_wx_v2.CR1","23031","One_Hour"
"TIMESTAMP","RECORD","BattV_Min","AirTC_Avg","RH","DT_Avg","Q_Avg","TCDT_Avg","DBTCDT_Avg","WS_ms_Avg","WindDir","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","SWin_Avg","SWout_Avg","LWin_Avg","LWout_Avg","SWnet_Avg","LWnet_Avg","SWalbedo_Avg","NR_Avg","VWC_5cm_Avg","Ka_5cm_Avg","T_5cm_Avg","BulkEC_5cm_Avg","VWC_10cm_Avg","Ka_10cm_Avg","T_10cm_Avg","BulkEC_10cm_Avg","VWC_20cm_Avg","Ka_20cm_Avg","T_20cm_Avg","BulkEC_20cm_Avg","VWC_30cm_Avg","Ka_30cm_Avg","T_30cm_Avg","BulkEC_30cm_Avg","VWC_40cm_Avg","Ka_40cm_Avg","T_40cm_Avg","BulkEC_40cm_Avg","VWC_50cm_Avg","Ka_50cm_Avg","T_50cm_Avg","BulkEC_50cm_Avg","VWC_60cm_Avg","Ka_60cm_Avg","T_60cm_Avg","BulkEC_60cm_Avg","VWC_75cm_Avg","Ka_75cm_Avg","T_75cm_Avg","BulkEC_75cm_Avg","VWC_100cm_Avg","Ka_100cm_Avg","T_100cm_Avg","BulkEC_100cm_Avg"
"2021-11-27 20:00:00",191,13.08,2.354,46.53,1.995,185.2,2.003,0.327,0.261,244.6,0.261,187.3,81.7,110.9,42.71,296.7,317.4,68.33,-20.3,0.409,48.03,0,0.874,3.336,0,0,0.9,3.366,0,0,0.876,3.298,0,0,0.881,2.934,0,0,0.866,1.885,0,0,1.339,-0.438,0,0.009,2.63,-0.066,0,0.047,3.848,0.523,0,0,2.166,1.24,0
"2021-11-27 21:00:00",192,13.07,2.245,41.7,1.994,191.6,2.002,0.328,0.228,188.5,0.228,209.8,87.5,81.6,32.48,294.9,316.8,49.34,-21.54,0.42,27.8,0,0.886,2.626,0,0,0.92,2.675,0,0,0.872,2.6,0,0,0.867,2.228,0,0,0.865,1.364,0,0,1.328,-0.272,0,0.009,2.651,-0.019,0,0.045,3.752,0.523,0,0,2.168,1.236,0
"2021-11-27 22:00:00",193,12.95,2.01,43.75,1.996,194.9,2.003,0.327,0.293,124.4,0.293,196.2,82.5,49.31,21.94,293,315.2,27.36,-21.77,0.448,5.583,0,0.916,2.656,0,0,0.916,2.676,0,0,0.864,2.564,0,0,0.863,2.218,0,0,0.843,1.382,0,0,1.355,-0.21,0,0.009,2.625,-0.009,0,0.046,3.807,0.523,0,0,2.164,1.241,0
"2021-11-27 23:00:00",194,12.86,1.173,48.15,1.999,196.7,2.004,0.326,0.406,191.7,0.406,199.2,63.93,32.73,14.33,297.9,313.2,18.4,-14.8,0.437,3.605,0,0.883,1.575,0,0,0.867,1.585,0,0,0.843,1.522,0,0,0.851,1.213,0,0,0.852,0.573,0,0,1.338,-0.304,0,0.009,2.646,0.01,0,0.043,3.709,0.528,0,0,2.168,1.231,0
"2021-11-28 00:00:00",195,12.79,0.382,50.66,2.002,197.7,2.004,0.326,0.464,284.8,0.464,193.2,69.2,12.92,5.073,303.6,311.5,7.838,-7.224,0.165,0.614,0,0.885,0.566,0,0,0.914,0.552,0,0,0.843,0.499,0,0,0.858,0.255,0,0,0.844,-0.159,0,0,1.302,-0.481,0,0.009,2.631,0.01,0,0.044,3.739,0.528,0,0,2.175,1.226,0
"2021-11-28 01:00:00",196,12.75,-0.937,52.37,2.008,196.8,2.004,0.326,0.271,147.8,0.271,143.8,80.6,-1.336,-0.002,276.3,304.1,-1.329,-26.85,0.001,-28.18,0,0.904,-0.909,0,0,0.913,-0.918,0,0,0.853,-0.99,0,0,0.856,-1.223,0,0,0.863,-1.462,0,0,1.36,-0.804,0,0.011,2.703,-0.01,0,0.047,3.836,0.523,0,0,2.181,1.227,0
"2021-11-28 02:00:00",197,12.72,-1.984,50.86,2.012,196.2,2.005,0.325,0.25,197.6,0.25,141.9,80.8,-1.404,-0.002,266.4,297.9,-1.398,-30.6,0.003,-31.99,0,0.87,-2.413,0,0,0.908,-2.418,0,0,0.866,-2.503,0,0,0.849,-2.742,0,0,0.852,-2.821,0,0,1.329,-1.255,0,0.01,2.652,-0.039,0,0.045,3.749,0.527,0,0,2.202,1.226,0
"2021-11-28 03:00:00",198,12.69,-1.956,50.04,2.012,191.3,2.004,0.326,0.739,220.2,0.739,218.9,43.12,-1.377,-0.002,266.2,297.2,-1.373,-30.04,0.002,-31.42,0,0.883,-2.68,0,0,0.89,-2.737,0,0,0.834,-2.841,0,0,0.851,-3.02,0,0,0.829,-3.054,0,0,1.36,-1.617,0,0.011,2.682,-0.077,0,0.046,3.801,0.513,0,0,2.211,1.226,0
"2021-11-28 04:00:00",199,12.68,-2.236,56.04,2.013,182.3,2.005,0.325,0.821,174.8,0.821,214.6,32.71,-1.456,-0.003,265.3,296.7,-1.449,-30.62,0.002,-32.07,0,0.887,-2.64,0,0,0.921,-2.706,0,0,0.861,-2.8,0,0,0.854,-2.965,0,0,0.863,-3.059,0,0,1.389,-1.8,0,0.011,2.69,-0.101,0,0.045,3.777,0.508,0,0,2.169,1.221,0
"2021-11-28 05:00:00",200,12.67,-2.475,59.83,2.014,178.5,2.005,0.325,0.958,186.8,0.958,204.2,21.03,-1.404,-0.003,265.6,296.5,-1.404,-30.24,0.001,-31.65,0,0.88,-2.942,0,0,0.92,-2.995,0,0,0.855,-3.074,0,0,0.86,-3.234,0,0,0.852,-3.295,0,0,1.369,-1.923,0,0.011,2.693,-0.129,0,0.046,3.79,0.513,0,0,2.195,1.221,0
"2021-11-28 06:00:00",201,12.65,-2.794,65.25,2.015,175.5,2.005,0.325,0.739,234.1,0.739,216.9,24.71,-1.408,-0.003,263.2,295.9,-1.404,-31.78,0.001,-33.19,0,0.873,-3.148,0,0,0.914,-3.209,0,0,0.858,-3.284,0,0,0.867,-3.43,0,0,0.839,-3.452,0,0,1.359,-2.016,0,0.01,2.658,-0.139,0,0.046,3.798,0.513,0,0,2.18,1.221,0
"2021-11-28 07:00:00",202,12.64,-3.17,69.88,2.016,175.9,2.005,0.325,0.295,354.5,0.295,235.7,56.56,-1.213,-0.002,265.5,295.6,-1.212,-29.03,0.002,-30.24,0,0.873,-3.487,0,0,0.92,-3.533,0,0,0.841,-3.594,0,0,0.894,-3.726,0,0,0.841,-3.673,0,0,1.322,-2.073,0,0.009,2.631,-0.162,0,0.046,3.807,0.508,0,0,2.172,1.221,0
"2021-11-28 08:00:00",203,12.64,-3.555,73.36,2.018,177.5,2.004,0.326,0.162,213.3,0.162,246.8,86.6,-1.222,-0.001,264.1,294.6,-1.222,-29.52,0.001,-30.74,0,0.896,-3.914,0,0,0.897,-3.942,0,0,0.834,-3.998,0,0,0.87,-4.13,0,0,0.827,-3.998,0,0,1.338,-2.116,0,0.01,2.654,-0.177,0,0.048,3.882,0.508,0,0,2.176,1.221,0
"2021-11-28 09:00:00",204,12.63,-3.32,77.46,2.016,177.1,2.004,0.326,0.554,230.3,0.554,222.4,40.65,-1.213,-0.002,265.1,296.1,-1.213,-29.91,0.002,-31.12,0,0.891,-3.854,0,0,0.906,-3.901,0,0,0.849,-3.958,0,0,0.86,-4.075,0,0,0.847,-3.944,0,0,1.334,-2.185,0,0.01,2.677,-0.186,0,0.047,3.82,0.508,0,0,2.18,1.226,0
"2021-11-28 10:00:00",205,12.63,-3.126,78.51,2.016,179.1,2.004,0.326,1.171,193.6,1.171,222.7,41.98,-1.261,-0.003,265.7,297.7,-1.257,-30.92,0.002,-32.18,0,0.881,-3.469,0,0,0.914,-3.53,0,0,0.841,-3.582,0,0,0.865,-3.68,0,0,0.842,-3.601,0,0,1.327,-2.142,0,0.011,2.709,-0.2,0,0.047,3.832,0.508,0,0,2.212,1.221,0
"2021-11-28 11:00:00",206,12.63,-3.229,78.18,2.016,183,2.004,0.326,0.717,33.51,0.717,231,42.01,-1.306,-0.002,263.4,296.8,-1.305,-32.32,0.002,-33.62,0,0.875,-3.483,0,0,0.907,-3.536,0,0,0.848,-3.578,0,0,0.84,-3.677,0,0,0.854,-3.615,0,0,1.374,-2.095,0,0.01,2.656,-0.196,0,0.044,3.748,0.508,0,0,2.168,1.217,0
"2021-11-28 12:00:00",207,12.62,-3.242,72.04,2.016,187.9,2.004,0.326,0.853,203.2,0.853,203,58.99,-1.293,-0.003,263.1,296.4,-1.292,-32.15,0.002,-33.44,0,0.884,-3.634,0,0,0.916,-3.676,0,0,0.832,-3.733,0,0,0.847,-3.832,0,0,0.874,-3.748,0,0,1.341,-2.106,0,0.01,2.669,-0.201,0,0.046,3.784,0.513,0,0,2.168,1.221,0
"2021-11-28 13:00:00",208,12.62,-2.818,66.59,2.014,191.6,2.004,0.326,1.052,260.8,1.052,210.1,31.53,-1.324,-0.002,264.8,296.8,-1.32,-31.23,0.002,-32.55,0,0.895,-3.363,0,0,0.911,-3.415,0,0,0.851,-3.481,0,0,0.849,-3.599,0,0,0.853,-3.567,0,0,1.352,-2.157,0,0.011,2.708,-0.201,0,0.045,3.776,0.508,0,0,2.186,1.207,0
"2021-11-28 14:00:00",209,12.62,-2.995,66.5,2.015,192.4,2.004,0.326,0.397,62.83,0.397,163.7,76.7,-1.149,0.001,264,295.4,-1.146,-30.4,-0.003,-31.55,0,0.889,-3.424,0,0,0.935,-3.466,0,0,0.863,-3.541,0,0,0.857,-3.687,0,0,0.857,-3.672,0,0,1.319,-2.167,0,0.01,2.669,-0.201,0,0.046,3.797,0.508,0,0,2.191,1.207,0
"2021-11-28 15:00:00",210,12.62,-2.845,66.65,2.015,191.9,2.004,0.326,0.469,56.19,0.469,168.3,68.15,3.85,1.906,264.9,295.8,1.944,-29.86,0.349,-27.92,0,0.867,-3.63,0,0,0.918,-3.668,0,0,0.872,-3.762,0,0,0.856,-3.922,0,0,0.859,-3.871,0,0,1.346,-2.238,0,0.011,2.707,-0.21,0,0.047,3.832,0.508,0,0,2.2,1.216,0
"2021-11-28 16:00:00",211,12.62,-1.875,63.24,2.011,193.6,2.004,0.326,0.616,190.2,0.616,142.9,85.5,16.25,8.06,269.2,299.8,8.12,-29.72,0.499,-21.6,0,0.882,-2.642,0,0,0.914,-2.708,0,0,0.817,-2.812,0,0,0.831,-2.987,0,0,0.856,-3.066,0,0,1.359,-2.168,0,0.011,2.697,-0.219,0,0.046,3.794,0.504,0,0,2.196,1.207,0
"2021-11-28 17:00:00",212,12.64,-0.073,54.9,2.005,193.3,2.004,0.326,0.609,269.4,0.609,189.1,74.98,48.17,24.78,278.5,307.8,23.34,-28.42,0.61,-5.08,0,0.871,-0.77,0,0,0.92,-0.904,0,0,0.855,-1.024,0,0,0.856,-1.196,0,0,0.869,-1.439,0,0,1.339,-1.851,0,0.011,2.698,-0.195,0,0.047,3.826,0.504,0,0,2.187,1.216,0
"2021-11-28 18:00:00",213,12.78,1.835,53.76,1.999,193.8,2.005,0.325,0.747,85.1,0.747,169.3,47.44,68.98,38.43,287.7,314.9,30.7,-26.7,0.554,4.005,0,0.899,1.614,0,0,0.922,1.601,0,0,0.873,1.723,0,0,0.875,1.371,0,0,0.878,0.65,0,0,1.342,-1.259,0,0.011,2.695,-0.161,0,0.044,3.748,0.499,0,0,2.175,1.202,0
"2021-11-28 19:00:00",214,12.96,3.101,47.9,1.994,192.1,2.006,0.324,0.59,300.5,0.59,175.1,55.68,102.9,41.72,292.3,319.6,61.32,-26.9,0.497,34.42,0,0.892,3.243,0,0,0.922,3.238,0,0,0.865,3.245,0,0,0.861,2.937,0,0,0.854,2.003,0,0,1.345,-0.555,0,0.011,2.682,-0.099,0,0.046,3.805,0.494,0,0,2.191,1.207,0
"2021-11-28 20:00:00",215,13.07,4.3,47.95,1.992,192,2.007,0.323,0.318,99.6,0.318,151.4,89.2,114.5,34.11,297.3,323.2,80.5,-25.64,0.376,54.86,0,0.887,4.203,0,0,0.886,4.196,0,0,0.859,4.072,0,0,0.866,3.658,0,0,0.857,2.651,0,0,1.334,-0.108,0,0.011,2.697,-0.037,0,0.045,3.759,0.499,0,0,2.159,1.202,0
"2021-11-28 21:00:00",216,13,4.643,50.59,1.991,190.4,2.008,0.322,0.685,181.9,0.685,163,76.97,74.66,27.83,298.8,324.1,45.88,-24.98,0.412,20.9,0,0.878,4.883,0,0,0.896,4.931,0,0,0.84,4.679,0,0,0.871,4.205,0,0,0.853,3.115,0,0,1.325,0.171,0,0.011,2.684,0.001,0,0.044,3.735,0.499,0,0,2.148,1.202,0
"2021-11-28 22:00:00",217,12.88,3.347,51.35,1.996,188.3,2.008,0.322,1.078,206,1.078,219.4,41.78,31.03,13.98,290.7,320.2,17.45,-29.16,0.461,-11.71,0,0.895,3.755,0,0,0.932,3.794,0,0,0.865,3.667,0,0,0.871,3.336,0,0,0.861,2.635,0,0,1.421,0.272,0,0.014,2.775,0.034,0,0.046,3.808,0.508,0,0,2.163,1.202,0
"2021-11-28 23:00:00",218,12.8,2.24,53.07,2,187.6,2.008,0.322,0.645,61.5,0.645,211.6,73.11,9.66,4.678,283.7,315.5,5.007,-31.21,0.487,-26.21,0,0.872,2.232,0,0,0.89,2.226,0,0,0.858,2.157,0,0,0.845,1.861,0,0,0.843,1.339,0,0,1.39,0.155,0,0.014,2.771,0.044,0,0.044,3.731,0.508,0,0,2.156,1.202,0
"2021-11-29 00:00:00",219,12.75,1.981,54.51,2.001,187.6,2.008,0.322,0.713,132.4,0.713,204.8,69.2,0.598,0.505,281.5,313.5,0.09,-31.39,0.393,-31.3,0,0.905,1.476,0,0,0.91,1.427,0,0,0.839,1.321,0,0,0.867,1.054,0,0,0.845,0.636,0,0,1.322,-0.106,0,0.012,2.732,0.033,0,0.047,3.842,0.508,0,0,2.142,1.202,0
"2021-11-29 01:00:00",220,12.72,0.793,61.11,2.006,188.8,2.009,0.321,0.214,263.9,0.214,166.1,71.48,-1.423,-0.003,278,309.6,-1.421,-30.69,0.002,-32.11,0,0.902,0.297,0,0,0.927,0.263,0,0,0.866,0.148,0,0,0.858,-0.143,0,0,0.859,-0.47,0,0,1.374,-0.45,0,0.013,2.748,0.014,0,0.047,3.831,0.504,0,0,2.16,1.202,0
"2021-11-29 02:00:00",221,12.7,0.453,63.19,2.007,189.2,2.009,0.321,0.287,198.7,0.287,174.4,71.34,-1.455,-0.002,277.3,309,-1.455,-30.78,0.001,-32.24,0,0.887,-0.547,0,0,0.916,-0.585,0,0,0.85,-0.719,0,0,0.872,-0.975,0,0,0.871,-1.173,0,0,1.317,-0.767,0,0.016,2.831,-0.005,0,0.047,3.818,0.504,0,0,2.213,1.202,0
"2021-11-29 03:00:00",222,12.68,0.929,65,2.004,191.2,2.008,0.322,0.607,200.6,0.607,213.9,40.19,-1.417,-0.002,278.1,311,-1.415,-31.66,0.002,-33.07,0,0.891,-0.088,0,0,0.922,-0.165,0,0,0.844,-0.298,0,0,0.866,-0.518,0,0,0.859,-0.724,0,0,1.304,-0.856,0,0.013,2.743,-0.019,0,0.046,3.808,0.499,0,0,2.184,1.202,0
"2021-11-29 04:00:00",223,12.67,0.962,66.69,2.005,190.6,2.008,0.322,0.568,218.6,0.568,221.3,23.73,-1.477,-0.003,278.1,311.4,-1.476,-32.06,0.002,-33.53,0,0.884,0.299,0,0,0.938,0.209,0,0,0.872,0.094,0,0,0.853,-0.112,0,0,0.85,-0.374,0,0,1.306,-0.743,0,0.013,2.752,-0.024,0,0.046,3.812,0.504,0,0,2.177,1.197,0
"2021-11-29 05:00:00",224,12.66,0.608,64.2,2.005,193.9,2.008,0.322,0.598,209.9,0.598,220.2,35.4,-1.474,-0.003,276.7,310.3,-1.476,-32.71,0.001,-34.19,0,0.877,0,0,0,0.92,-0.062,0,0,0.853,-0.167,0,0,0.852,-0.368,0,0,0.855,-0.592,0,0,1.301,-0.745,0,0.013,2.749,-0.019,0,0.046,3.788,0.504,0,0,2.199,1.193,0
"2021-11-29 06:00:00",225,12.66,1.064,62.46,2.004,194.4,2.008,0.322,0.771,239.2,0.771,216,29.55,-1.543,-0.003,278,311.3,-1.534,-32.12,0.002,-33.65,0,0.888,0.239,0,0,0.908,0.163,0,0,0.837,0.057,0,0,0.868,-0.158,0,0,0.857,-0.393,0,0,1.319,-0.768,0,0.013,2.758,-0.028,0,0.043,3.711,0.508,0,0,2.193,1.202,0
"2021-11-29 07:00:00",226,12.65,1.029,62.72,2.004,194.4,2.008,0.322,0.966,259.5,0.966,212,32.12,-1.499,-0.003,278.3,311.4,-1.496,-32.02,0.002,-33.51,0,0.888,0.37,0,0,0.914,0.302,0,0,0.839,0.188,0,0,0.87,-0.013,0,0,0.854,-0.267,0,0,1.329,-0.749,0,0.014,2.782,-0.028,0,0.046,3.808,0.494,0,0,2.187,1.183,0
"2021-11-29 08:00:00",227,12.64,0.813,62.44,2.005,194.4,2.008,0.322,0.746,232.1,0.746,217.8,27.26,-1.447,-0.002,277.9,310.7,-1.442,-31.7,0.002,-33.14,0,0.909,0.252,0,0,0.897,0.175,0,0,0.864,0.079,0,0,0.846,-0.121,0,0,0.842,-0.379,0,0,1.315,-0.75,0,0.013,2.759,-0.023,0,0.045,3.751,0.503,0,0,2.157,1.188,0
"2021-11-29 09:00:00",228,12.64,0.589,65.29,2.006,194.5,2.009,0.321,0.442,182,0.442,219,28.14,-1.453,-0.002,277.4,309.8,-1.454,-31.45,0.002,-32.9,0,0.891,0.116,0,0,0.919,0.049,0,0,0.859,-0.061,0,0,0.848,-0.271,0,0,0.851,-0.514,0,0,1.301,-0.788,0,0.013,2.75,-0.024,0,0.046,3.795,0.499,0,0,2.197,1.183,0
"2021-11-29 10:00:00",229,12.64,-0.474,72.13,2.012,194.8,2.01,0.32,0.151,175.5,0.151,206,15.41,-1.462,-0.001,274.9,306.1,-1.461,-30.4,0,-31.86,0,0.879,-0.648,0,0,0.911,-0.685,0,0,0.85,-0.779,0,0,0.854,-0.974,0,0,0.86,-1.167,0,0,1.312,-0.89,0,0.013,2.75,-0.024,0,0.046,3.789,0.499,0,0,2.142,1.183,0
"2021-11-29 11:00:00",230,12.63,-1.287,69.67,2.014,194.3,2.01,0.32,0.074,158.7,0.074,194.9,44.35,-1.116,0.005,274,303.1,-1.115,-28.3,-0.008,-29.42,0,0.871,-2.096,0,0,0.884,-2.092,0,0,0.853,-2.154,0,0,0.862,-2.343,0,0,0.843,-2.346,0,0,1.297,-1.177,0,0.013,2.755,-0.039,0,0.045,3.781,0.498,0,0,2.172,1.183,0
"2021-11-29 12:00:00",231,12.62,-0.541,72.45,2.012,194.9,2.01,0.32,0.03,149.9,0.03,208.2,26.45,-1.271,0.003,276.4,305.8,-1.276,-28.57,-0.007,-29.84,0,0.882,-1.74,0,0,0.927,-1.816,0,0,0.841,-1.926,0,0,0.833,-2.129,0,0,0.85,-2.158,0,0,1.314,-1.324,0,0.013,2.743,-0.067,0,0.046,3.808,0.489,0,0,2.163,1.183,0
"2021-11-29 13:00:00",232,12.62,-0.225,66.72,2.01,194.8,2.009,0.321,0.121,226.8,0.121,216.7,29.04,-1.209,-0.002,277.5,306.8,-1.203,-28.35,0.001,-29.55,0,0.872,-1.44,0,0,0.892,-1.516,0,0,0.865,-1.634,0,0,0.856,-1.827,0,0,0.878,-1.895,0,0,1.325,-1.304,0,0.012,2.724,-0.077,0,0.045,3.773,0.489,0,0,2.168,1.183,0
"2021-11-29 14:00:00",233,12.62,0.448,62.49,2.007,194.8,2.009,0.321,0.426,224.9,0.426,236.1,24.4,-0.997,-0.001,279.1,309,-0.996,-28.9,0.002,-29.9,0,0.872,-0.767,0,0,0.901,-0.873,0,0,0.868,-0.992,0,0,0.849,-1.188,0,0,0.844,-1.327,0,0,1.311,-1.231,0,0.012,2.719,-0.071,0,0.045,3.777,0.494,0,0,2.186,1.183,0
"2021-11-29 15:00:00",234,12.62,0.876,62.97,2.006,194.9,2.009,0.321,0.58,196.5,0.58,227.4,18.39,4.101,1.714,282.8,311,2.391,-27.26,0.309,-24.87,0,0.885,-0.054,0,0,0.919,-0.15,0,0,0.892,-0.274,0,0,0.868,-0.489,0,0,0.854,-0.738,0,0,1.312,-1.06,0,0.014,2.779,-0.071,0,0.047,3.828,0.489,0,0,2.201,1.183,0
"2021-11-29 16:00:00",235,12.62,2.131,60.56,2.001,194.5,2.009,0.321,0.686,228.7,0.686,228.9,25.7,12.11,5.697,285.7,315.4,6.418,-29.26,0.469,-22.84,0,0.905,1.139,0,0,0.895,1.029,0,0,0.861,0.884,0,0,0.871,0.653,0,0,0.866,0.319,0,0,1.31,-0.766,0,0.013,2.762,-0.052,0,0.047,3.822,0.489,0,0,2.168,1.183,0
"2021-11-29 17:00:00",236,12.64,4.145,52.48,1.995,193.8,2.01,0.32,0.539,257.7,0.539,224.1,41.39,55.65,24.58,295.8,322.3,30.64,-26.13,0.514,4.506,0,0.901,2.936,0,0,0.92,2.827,0,0,0.848,2.694,0,0,0.876,2.451,0,0,0.851,1.986,0,0,1.329,-0.315,0,0.013,2.761,-0.018,0,0.045,3.778,0.489,0,0,2.184,1.183,0
"2021-11-29 18:00:00",237,12.74,5.515,49.09,1.991,193.7,2.011,0.319,0.785,186.5,0.785,233.2,42.47,46.68,34.65,298.5,325.3,13.08,-26.45,0.85,-13.36,0,0.896,5.103,0,0,0.912,5.165,0,0,0.887,5.478,0,0,0.881,5.103,0,0,0.859,4.039,0,0,1.338,0.243,0,0.013,2.753,0.025,0,0.045,3.768,0.494,0,0,2.211,1.183,0
"2021-11-29 19:00:00",238,12.75,6.643,44.49,1.988,192.9,2.012,0.318,0.667,307.7,0.667,224.5,38.53,116.4,42.54,304.2,326.6,77.1,-22.11,0.685,54.99,0,0.92,6.204,0,0,0.932,6.238,0,0,0.868,6.481,0,0,0.893,6.142,0,0,0.872,4.776,0,0,1.402,0.552,0,0.015,2.815,0.063,0,0.048,3.853,0.498,0,0,2.146,1.183,0
"2021-11-29 20:00:00",239,12.93,6.912,47.03,1.991,183.3,2.016,0.314,0.673,212.3,0.673,230.9,39.33,174.8,28.9,304.5,326.6,146,-21.77,0.367,124.2,0,0.92,6.115,0,0,0.93,6.1,0,0,0.87,5.949,0,0,0.89,5.468,0,0,0.885,4.325,0,0,1.47,0.591,0,0.016,2.828,0.082,0,0.046,3.805,0.494,0,0,2.198,1.183,0
"2021-11-29 21:00:00",240,12.83,6.04,49.67,1.995,193,2.017,0.313,0.467,183.4,0.467,218.1,36.55,39.86,11.45,300,325.4,28.97,-25.15,0.379,3.818,0,0.894,5.694,0,0,0.926,5.654,0,0,0.856,5.416,0,0,0.873,4.979,0,0,0.861,3.931,0,0,1.438,0.618,0,0.016,2.841,0.086,0,0.046,3.813,0.499,0,0,2.168,1.183,0
"2021-11-29 22:00:00",241,12.77,5.782,48.84,1.996,193.7,2.017,0.313,0.564,281,0.564,223.7,42.95,21.29,8.52,297.6,325.2,12.98,-27.24,0.42,-14.26,0,0.885,4.937,0,0,0.914,4.881,0,0,0.861,4.645,0,0,0.86,4.209,0,0,0.844,3.426,0,0,1.494,0.576,0,0.015,2.825,0.086,0,0.046,3.8,0.499,0,0,2.155,1.183,0
"2021-11-29 23:00:00",242,12.72,4.842,51.32,2,193.8,2.018,0.312,0.548,208.8,0.548,230.9,39.57,7.747,3.365,292.3,324,4.378,-31.35,0.448,-26.97,0,0.901,4.404,0,0,0.928,4.349,0,0,0.866,4.179,0,0,0.862,3.774,0,0,0.876,3.075,0,0,1.463,0.584,0,0.017,2.871,0.087,0,0.046,3.804,0.498,0,0,2.244,1.178,0
"2021-11-30 00:00:00",243,12.7,3.524,55.86,2.005,193.9,2.018,0.312,0.505,236.1,0.505,223.5,34.53,0.061,0.313,286.7,322.3,-0.251,-35.24,0.28,-35.49,0,0.906,3.172,0,0,0.915,3.133,0,0,0.871,3.001,0,0,0.841,2.697,0,0,0.859,2.187,0,0,1.41,0.467,0,0.016,2.847,0.091,0,0.046,3.788,0.499,0,0,2.173,1.173,0
"2021-11-30 01:00:00",244,12.68,2.441,54.92,2.008,193.8,2.017,0.313,0.518,214.5,0.518,223.6,24.15,-1.738,-0.002,281.3,319.6,-1.733,-37.57,0.002,-39.3,0,0.889,2.057,0,0,0.905,2.019,0,0,0.846,1.926,0,0,0.85,1.698,0,0,0.852,1.366,0,0,1.398,0.314,0,0.015,2.823,0.091,0,0.045,3.749,0.494,0,0,2.179,1.173,0
"2021-11-30 02:00:00",245,12.67,2.09,55.35,2.01,193.7,2.018,0.312,0.318,180.9,0.318,218.4,24.38,-1.574,-0.001,281.6,317.1,-1.571,-34.92,0.002,-36.5,0,0.888,1.412,0,0,0.931,1.368,0,0,0.881,1.277,0,0,0.866,1.079,0,0,0.871,0.844,0,0,1.375,0.181,0,0.015,2.821,0.086,0,0.046,3.789,0.504,0,0,2.181,1.168,0
"2021-11-30 03:00:00",246,12.66,1.965,59.24,2.011,193.8,2.018,0.312,0.421,174.6,0.421,223.8,27.42,-1.527,-0.002,282.4,316,-1.525,-33.03,0.002,-34.56,0,0.888,1.176,0,0,0.91,1.118,0,0,0.854,1.03,0,0,0.847,0.833,0,0,0.852,0.621,0,0,1.375,0.11,0,0.015,2.801,0.082,0,0.045,3.764,0.498,0,0,2.205,1.163,0
"2021-11-30 04:00:00",247,12.65,1.892,58.72,2.011,193.8,2.018,0.312,0.504,183,0.504,215.8,29.66,-1.484,-0.003,282.6,315.3,-1.483,-32.2,0.001,-33.68,0,0.878,0.996,0,0,0.882,0.923,0,0,0.861,0.827,0,0,0.842,0.634,0,0,0.852,0.433,0,0,1.348,0.057,0,0.015,2.823,0.086,0,0.043,3.71,0.49,0,0,2.192,1.163,0
"2021-11-30 05:00:00",248,12.64,1.626,60.91,2.012,193.7,2.018,0.312,0.706,278.4,0.706,224,36.62,-1.528,-0.002,281,314.3,-1.526,-32.68,0.002,-34.21,0,0.902,1.051,0,0,0.903,0.984,0,0,0.859,0.873,0,0,0.855,0.672,0,0,0.841,0.465,0,0,1.343,0.027,0,0.016,2.841,0.082,0,0.046,3.794,0.503,0,0,2.202,1.163,0
"2021-11-30 06:00:00",249,12.63,0.664,61.94,2.015,193.8,2.018,0.312,0.442,214.2,0.442,223.8,23.5,-1.451,-0.002,278.6,311.4,-1.447,-31.93,0.002,-33.38,0,0.872,0.408,0,0,0.895,0.356,0,0,0.842,0.275,0,0,0.848,0.092,0,0,0.833,-0.088,0,0,1.323,-0.103,0,0.014,2.796,0.077,0,0.045,3.766,0.504,0,0,2.167,1.163,0
"2021-11-30 07:00:00",250,12.63,0.248,61.32,2.017,193.7,2.018,0.312,0.45,211.7,0.45,221.5,31.97,-1.515,-0.004,274.7,309.3,-1.518,-33.85,0.002,-35.37,0,0.882,-0.288,0,0,0.914,-0.335,0,0,0.85,-0.408,0,0,0.855,-0.588,0,0,0.857,-0.716,0,0,1.263,-0.339,0,0.015,2.815,0.077,0,0.045,3.752,0.494,0,0,2.182,1.163,0
"2021-11-30 08:00:00",251,12.62,-0.251,55.69,2.019,193.7,2.018,0.312,0.569,252.1,0.569,234.4,24.05,-1.6,-0.002,270.5,306.9,-1.595,-35.17,0.002,-36.77,0,0.876,-0.625,0,0,0.907,-0.687,0,0,0.854,-0.777,0,0,0.855,-0.939,0,0,0.836,-1.058,0,0,1.191,-0.646,0,0.014,2.784,0.057,0,0.046,3.789,0.504,0,0,2.174,1.163,0
