"TOA5","CR1000_7","CR1000","32128","CR1000.Std.32.05","CPU:JW_UB_wx_v2.CR1","59267","One_Hour"
"TIMESTAMP","RECORD","BattV_Min","AirTC_Avg","RH","DT_Avg","Q_Avg","TCDT_Avg","DBTCDT_Avg","WS_ms_Avg","WindDir","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","SWin_Avg","SWout_Avg","LWin_Avg","LWout_Avg","SWnet_Avg","LWnet_Avg","SWalbedo_Avg","NR_Avg","VWC_5cm_Avg","Ka_5cm_Avg","T_5cm_Avg","BulkEC_5cm_Avg","VWC_10cm_Avg","Ka_10cm_Avg","T_10cm_Avg","BulkEC_10cm_Avg","VWC_20cm_Avg","Ka_20cm_Avg","T_20cm_Avg","BulkEC_20cm_Avg","VWC_30cm_Avg","Ka_30cm_Avg","T_30cm_Avg","BulkEC_30cm_Avg","VWC_40cm_Avg","Ka_40cm_Avg","T_40cm_Avg","BulkEC_40cm_Avg","VWC_50cm_Avg","Ka_50cm_Avg","T_50cm_Avg","BulkEC_50cm_Avg","VWC_60cm_Avg","Ka_60cm_Avg","T_60cm_Avg","BulkEC_60cm_Avg","VWC_75cm_Avg","Ka_75cm_Avg","T_75cm_Avg","BulkEC_75cm_Avg","VWC_100cm_Avg","Ka_100cm_Avg","T_100cm_Avg","BulkEC_100cm_Avg"
"TS","RN","Volts","Deg C","%","","","","","meters/second","degrees","meters/second","Deg","Deg","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m"
"","","Min","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Smp","WVc","WVc","WVc","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-01-10 21:00:00",1248,12.51,0.837,38.93,1.177,176.4,1.179,1.151,0.31,264.3,0.31,233.5,50.13,35.05,22.45,273.7,302.2,12.56,-27.81,0.664,-15.25,0,0.982,-3.57,0,0,1.025,-3.176,0,0,1.03,-2.384,0,0,1.149,-1.76,0,0,1.161,-1.134,0,0,1.182,-0.544,0,0.014,2.78,-0.201,0,0.039,3.579,0.029,0,0,2.205,0.489,0
"2022-01-10 22:00:00",1249,12.54,0.077,45.52,1.181,180.8,1.181,1.149,0.145,190.9,0.145,203.2,75.14,51.05,18.36,272.2,299.8,32.55,-26.76,0.536,5.783,0,0.974,-3.585,0,0,1.026,-3.194,0,0,1.02,-2.393,0,0,1.161,-1.765,0,0,1.165,-1.12,0,0,1.193,-0.544,0,0.014,2.786,-0.201,0,0.042,3.652,0.029,0,0,2.203,0.489,0
"2022-01-10 23:00:00",1250,12.54,-1.441,69.31,1.186,181.7,1.183,1.147,0.028,214.6,0.028,234.8,29.06,13.18,7.65,266,294.3,5.512,-27.41,0.579,-21.9,0,0.972,-3.599,0,0,1.005,-3.209,0,0,1.015,-2.402,0,0,1.16,-1.76,0,0,1.182,-1.129,0,0,1.2,-0.544,0,0.013,2.766,-0.201,0,0.043,3.706,0.029,0,0,2.234,0.489,0
"2022-01-11 00:00:00",1251,12.54,-4.205,67.67,1.193,182.4,1.184,1.146,0.04,166.1,0.04,194,18.46,2.098,1.362,258.1,285.7,0.729,-27.03,0.661,-26.3,0,0.96,-3.622,0,0,1.02,-3.218,0,0,1.035,-2.402,0,0,1.164,-1.778,0,0,1.18,-1.134,0,0,1.185,-0.544,0,0.014,2.773,-0.201,0,0.041,3.641,0.029,0,0,2.223,0.489,0
"2022-01-11 01:00:00",1252,12.54,-5.643,50.19,1.197,183.4,1.185,1.145,0.374,166.7,0.374,178,22.97,-1.239,-0.001,253,280.4,-1.235,-26.89,0.002,-28.13,0,0.975,-3.627,0,0,1.012,-3.232,0,0,1.027,-2.412,0,0,1.158,-1.774,0,0,1.191,-1.134,0,0,1.149,-0.544,0,0.013,2.756,-0.201,0,0.042,3.671,0.029,0,0,2.21,0.485,0
"2022-01-11 02:00:00",1253,12.53,-5.837,64.61,1.2,179,1.187,1.143,0.439,159.8,0.439,184.1,31.92,-1.561,-0.001,251.4,278.5,-1.563,-27.3,0.003,-28.87,0,0.952,-3.646,0,0,1.019,-3.251,0,0,1.024,-2.421,0,0,1.19,-1.779,0,0,1.181,-1.134,0,0,1.193,-0.544,0,0.013,2.756,-0.201,0,0.043,3.681,0.029,0,0,2.211,0.489,0
"2022-01-11 03:00:00",1254,12.53,-8.51,72.13,1.207,180.9,1.188,1.142,0.225,183.2,0.225,211.6,53.07,-1.376,-0.001,247.6,271.7,-1.375,-25.68,0.001,-27.06,0,0.984,-3.646,0,0,1.034,-3.251,0,0,1.022,-2.436,0,0,1.178,-1.779,0,0,1.181,-1.134,0,0,1.197,-0.549,0,0.013,2.766,-0.201,0,0.044,3.717,0.029,0,0,2.212,0.48,0
"2022-01-11 04:00:00",1255,12.52,-11.05,79.32,1.213,184.1,1.189,1.141,0.012,243.2,0.012,235.2,26.87,-1.346,-0.003,236,263.6,-1.344,-27.25,0.002,-28.59,0,0.975,-3.655,0,0,1.027,-3.255,0,0,1.024,-2.44,0,0,1.154,-1.784,0,0,1.182,-1.134,0,0,1.185,-0.553,0,0.013,2.76,-0.201,0,0.043,3.684,0.034,0,0,2.22,0.485,0
"2022-01-11 05:00:00",1256,12.51,-11.63,76.17,1.216,186.4,1.19,1.14,0.331,244.7,0.331,208.5,58.2,-1.093,0.004,235.3,260.9,-1.1,-24.11,-0.007,-25.21,0,0.997,-3.655,0,0,1.012,-3.269,0,0,1.028,-2.44,0,0,1.147,-1.798,0,0,1.178,-1.134,0,0,1.189,-0.544,0,0.013,2.748,-0.201,0,0.042,3.658,0.029,0,0,2.219,0.489,0
"2022-01-11 06:00:00",1257,12.5,-10.63,69.91,1.215,185.7,1.191,1.139,0.191,321.4,0.191,220.1,65.69,-0.867,0.037,241,263.5,-0.898,-22.15,0.032,-23.05,0,0.958,-3.655,0,0,1.015,-3.269,0,0,1.037,-2.445,0,0,1.164,-1.798,0,0,1.18,-1.134,0,0,1.161,-0.544,0,0.014,2.773,-0.201,0,0.042,3.677,0.029,0,0,2.207,0.489,0
"2022-01-11 07:00:00",1258,12.5,-7.213,38.51,1.208,180.9,1.192,1.138,0.213,199.8,0.213,214.2,62.5,-0.906,0.015,248.7,271.6,-0.907,-23.78,0.079,-24.69,0,0.973,-3.646,0,0,1.014,-3.269,0,0,1.033,-2.445,0,0,1.155,-1.798,0,0,1.185,-1.134,0,0,1.161,-0.544,0,0.013,2.744,-0.201,0,0.043,3.699,0.029,0,0,2.224,0.48,0
"2022-01-11 08:00:00",1259,12.5,-5.459,57.9,1.206,178.6,1.194,1.136,0.272,264.8,0.272,203.6,45.29,-1.568,-0.003,251.3,276,-1.563,-25.35,0.003,-26.91,0,0.959,-3.646,0,0,1.024,-3.269,0,0,1.028,-2.459,0,0,1.166,-1.802,0,0,1.186,-1.134,0,0,1.198,-0.563,0,0.013,2.754,-0.201,0,0.044,3.717,0.029,0,0,2.198,0.489,0
"2022-01-11 09:00:00",1260,12.5,-8.79,73.21,1.215,178.6,1.195,1.135,0.052,283.6,0.052,279.3,79.52,-1.433,-0.003,244.4,268.3,-1.428,-25.67,0.002,-27.09,0,0.966,-3.646,0,0,1.022,-3.274,0,0,1.026,-2.459,0,0,1.163,-1.807,0,0,1.197,-1.148,0,0,1.206,-0.558,0,0.013,2.755,-0.201,0,0.042,3.662,0.029,0,0,2.201,0.48,0
"2022-01-11 10:00:00",1261,12.5,-7.619,51.58,1.212,180.8,1.195,1.135,0.185,218.9,0.185,232.3,40.55,-0.975,0.021,248.6,271.2,-1.002,-23.3,-0.059,-24.3,0,0.971,-3.646,0,0,1.017,-3.269,0,0,1.026,-2.459,0,0,1.162,-1.817,0,0,1.174,-1.148,0,0,1.178,-0.554,0,0.015,2.797,-0.201,0,0.044,3.715,0.029,0,0,2.211,0.489,0
"2022-01-11 11:00:00",1262,12.5,-5.372,39.5,1.208,178,1.196,1.134,0.657,232.1,0.657,216.8,21.94,-1.287,-0.003,251.4,277.1,-1.28,-25.57,0.002,-26.85,0,0.985,-3.646,0,0,1.013,-3.269,0,0,1.038,-2.473,0,0,1.152,-1.817,0,0,1.186,-1.149,0,0,1.18,-0.563,0,0.014,2.774,-0.201,0,0.042,3.657,0.029,0,0,2.237,0.484,0
"2022-01-11 12:00:00",1263,12.5,-4.848,36.18,1.208,177.7,1.197,1.133,0.892,203.9,0.892,220,21.82,-1.524,-0.003,251.6,278.6,-1.521,-27.79,0.002,-29.31,0,0.978,-3.646,0,0,1.005,-3.269,0,0,1.014,-2.474,0,0,1.156,-1.817,0,0,1.167,-1.153,0,0,1.187,-0.558,0,0.013,2.742,-0.201,0,0.043,3.688,0.029,0,0,2.218,0.48,0
"2022-01-11 13:00:00",1264,12.5,-5.221,36.15,1.211,177.6,1.199,1.131,0.647,186.8,0.647,219.8,25.68,-1.424,-0.004,252.9,277.9,-1.419,-24.84,0.003,-26.26,0,0.976,-3.646,0,0,1.025,-3.269,0,0,1.023,-2.478,0,0,1.176,-1.817,0,0,1.205,-1.153,0,0,1.186,-0.563,0,0.014,2.775,-0.201,0,0.043,3.705,0.029,0,0,2.208,0.48,0
"2022-01-11 14:00:00",1265,12.5,-5.717,33.76,1.213,180.5,1.2,1.13,0.546,226.3,0.546,212.1,30.94,-1.414,-0.003,249.7,276.3,-1.407,-25.84,0.002,-27.25,0,0.963,-3.646,0,0,1.005,-3.279,0,0,1.012,-2.478,0,0,1.191,-1.817,0,0,1.185,-1.153,0,0,1.19,-0.563,0,0.015,2.807,-0.201,0,0.043,3.683,0.029,0,0,2.191,0.489,0
"2022-01-11 15:00:00",1266,12.51,-4.736,31.74,1.212,181.9,1.201,1.129,0.754,259.5,0.754,226,32.2,0.097,0.405,250,277.8,-0.315,-28.37,0.404,-28.68,0,0.988,-3.646,0,0,1.027,-3.288,0,0,1.029,-2.478,0,0,1.174,-1.817,0,0,1.184,-1.153,0,0,1.192,-0.563,0,0.013,2.761,-0.201,0,0.042,3.652,0.029,0,0,2.235,0.48,0
"2022-01-11 16:00:00",1267,12.51,-5.124,31.52,1.214,183.8,1.203,1.127,0.501,253.1,0.501,213.9,48.83,6.406,3.836,247.8,276.6,2.558,-29,0.606,-26.45,0,0.962,-3.66,0,0,1.043,-3.283,0,0,1.016,-2.478,0,0,1.17,-1.831,0,0,1.197,-1.158,0,0,1.187,-0.563,0,0.013,2.753,-0.201,0,0.042,3.666,0.029,0,0,2.225,0.484,0
"2022-01-11 17:00:00",1268,12.51,-4.03,27.87,1.213,184.4,1.204,1.126,0.696,222.9,0.696,237.4,37.09,43.97,21.56,252.6,281.1,22.45,-28.07,0.577,-5.619,0,0.953,-3.664,0,0,1.038,-3.288,0,0,1.004,-2.478,0,0,1.188,-1.826,0,0,1.169,-1.163,0,0,1.204,-0.563,0,0.014,2.768,-0.201,0,0.043,3.701,0.029,0,0,2.231,0.489,0
"2022-01-11 18:00:00",1269,12.51,-2.072,27.3,1.21,191.3,1.205,1.125,1.207,246.4,1.207,212,33.35,43.2,45.49,258.3,290.1,-2.817,-30.98,1.112,-33.8,0,0.976,-3.664,0,0,1.035,-3.288,0,0,1.04,-2.478,0,0,1.169,-1.826,0,0,1.182,-1.167,0,0,1.196,-0.563,0,0.015,2.801,-0.201,0,0.041,3.621,0.029,0,0,2.226,0.489,0
"2022-01-11 19:00:00",1270,12.51,-1.307,28.91,1.21,194,1.207,1.123,1.112,169.1,1.112,211.7,38.83,86.6,51.82,265,294.5,34.26,-28.58,0.849,5.679,0,0.965,-3.664,0,0,1.016,-3.288,0,0,1.029,-2.478,0,0,1.188,-1.836,0,0,1.198,-1.162,0,0,1.186,-0.563,0,0.014,2.788,-0.201,0,0.043,3.684,0.029,0,0,2.223,0.489,0
"2022-01-11 20:00:00",1271,12.52,-0.44,22.62,1.209,195.4,1.208,1.122,0.944,230.7,0.944,199.7,36.62,236.9,60.78,268.5,297,178.5,-27.94,0.549,150.6,0,0.966,-3.665,0,0,1.019,-3.288,0,0,1.017,-2.478,0,0,1.167,-1.836,0,0,1.191,-1.158,0,0,1.191,-0.563,0,0.013,2.76,-0.201,0,0.042,3.669,0.029,0,0,2.194,0.479,0
"2022-01-11 21:00:00",1272,12.52,-0.121,30.18,1.21,196.4,1.21,1.12,0.537,182.5,0.537,195.6,58.81,55.75,26.06,268.4,296.3,29.81,-27.02,0.601,2.784,0,0.973,-3.683,0,0,1.025,-3.307,0,0,1.027,-2.487,0,0,1.181,-1.836,0,0,1.186,-1.172,0,0,1.187,-0.559,0,0.014,2.794,-0.201,0,0.043,3.683,0.029,0,0,2.202,0.485,0
"2022-01-11 22:00:00",1273,12.53,-0.627,37.21,1.213,196.5,1.212,1.118,0.235,218.6,0.235,201.6,73.42,52.04,19.72,268.4,295.9,31.83,-26.64,0.532,5.182,0,0.961,-3.683,0,0,1.02,-3.307,0,0,1.025,-2.497,0,0,1.147,-1.836,0,0,1.2,-1.172,0,0,1.181,-0.563,0,0.013,2.755,-0.201,0,0.043,3.71,0.034,0,0,2.221,0.489,0
"2022-01-11 23:00:00",1274,12.53,-1.612,36.89,1.216,196.9,1.213,1.117,0.402,203.6,0.402,181,58.59,14.59,8.33,261.1,290.9,6.253,-28.93,0.57,-22.67,0,0.973,-3.688,0,0,1.018,-3.307,0,0,1.026,-2.497,0,0,1.159,-1.84,0,0,1.188,-1.172,0,0,1.19,-0.563,0,0.014,2.769,-0.201,0,0.042,3.666,0.029,0,0,2.221,0.485,0
"2022-01-12 00:00:00",1275,12.53,-2.846,32.39,1.22,196.9,1.214,1.116,0.621,207,0.621,184.9,83.1,10.96,5.202,270.9,288.8,5.752,-17.17,0.454,-11.42,0,0.953,-3.693,0,0,1.019,-3.307,0,0,1.054,-2.497,0,0,1.147,-1.841,0,0,1.18,-1.172,0,0,1.176,-0.563,0,0.012,2.715,-0.201,0,0.043,3.697,0.034,0,0,2.21,0.489,0
"2022-01-12 01:00:00",1276,12.53,-3.439,28.4,1.223,197.5,1.215,1.115,1.211,223.3,1.211,224,39.61,-0.471,0.033,271.6,286.9,-0.502,-14.39,0.027,-14.9,0,0.975,-3.692,0,0,1.032,-3.302,0,0,1.04,-2.502,0,0,1.155,-1.845,0,0,1.207,-1.172,0,0,1.179,-0.563,0,0.013,2.762,-0.201,0,0.043,3.695,0.029,0,0,2.196,0.48,0
"2022-01-12 02:00:00",1277,12.53,-4.54,32.04,1.227,198.3,1.217,1.113,0.953,280.7,0.953,217.3,35.58,-1.086,-0.003,266.7,283.5,-1.082,-16.47,0.003,-17.55,0,0.95,-3.683,0,0,1.028,-3.307,0,0,1.011,-2.497,0,0,1.148,-1.845,0,0,1.174,-1.172,0,0,1.203,-0.563,0,0.013,2.75,-0.201,0,0.042,3.662,0.034,0,0,2.181,0.484,0
"2022-01-12 03:00:00",1278,12.52,-5.239,36.89,1.23,200.3,1.219,1.111,0.871,189.5,0.871,204.4,35.89,-1.195,-0.002,259.4,280.8,-1.192,-21.74,0.002,-22.93,0,0.977,-3.683,0,0,1.011,-3.307,0,0,0.997,-2.506,0,0,1.159,-1.85,0,0,1.196,-1.172,0,0,1.175,-0.563,0,0.013,2.747,-0.201,0,0.043,3.68,0.034,0,0,2.227,0.484,0
"2022-01-12 04:00:00",1279,12.52,-6.02,44.27,1.235,201.1,1.221,1.109,0.363,185.8,0.363,134.4,75.93,-1.345,-0.002,250.6,277.7,-1.35,-26.76,0.001,-28.11,0,0.963,-3.683,0,0,1.048,-3.307,0,0,1.026,-2.506,0,0,1.173,-1.845,0,0,1.188,-1.172,0,0,1.208,-0.563,0,0.014,2.792,-0.201,0,0.043,3.684,0.029,0,0,2.228,0.484,0
"2022-01-12 05:00:00",1280,12.52,-6.122,46.38,1.235,202.2,1.221,1.109,0.378,200.4,0.378,155.7,85.1,-0.957,-0.002,256.8,278.9,-0.953,-21.2,0.002,-22.15,0,0.987,-3.678,0,0,1.018,-3.307,0,0,1.047,-2.511,0,0,1.166,-1.854,0,0,1.182,-1.172,0,0,1.182,-0.568,0,0.013,2.76,-0.201,0,0.043,3.69,0.029,0,0,2.206,0.484,0
"2022-01-12 06:00:00",1281,12.51,-5.011,48.48,1.234,202.7,1.222,1.108,0.966,173,0.966,216.7,42.33,-1.109,-0.002,262.1,282.6,-1.103,-21.18,0.002,-22.28,0,0.956,-3.664,0,0,1.04,-3.307,0,0,0.999,-2.516,0,0,1.153,-1.854,0,0,1.206,-1.177,0,0,1.182,-0.563,0,0.013,2.766,-0.201,0,0.042,3.679,0.029,0,0,2.199,0.489,0
"2022-01-12 07:00:00",1282,12.51,-5.42,50.28,1.236,203.1,1.224,1.106,0.556,208.8,0.556,184.9,42.93,-1.371,-0.003,254.4,280.8,-1.372,-25.98,0.001,-27.35,0,0.966,-3.664,0,0,1.018,-3.302,0,0,1.034,-2.516,0,0,1.16,-1.854,0,0,1.177,-1.181,0,0,1.19,-0.563,0,0.014,2.769,-0.201,0,0.041,3.641,0.029,0,0,2.175,0.489,0
"2022-01-12 08:00:00",1283,12.51,-5.621,55.5,1.237,204.5,1.225,1.105,0.71,179.8,0.71,205.7,46.82,-1.351,-0.002,253,280.7,-1.35,-27.04,0.002,-28.39,0,0.984,-3.655,0,0,1.023,-3.303,0,0,1.016,-2.516,0,0,1.153,-1.854,0,0,1.187,-1.186,0,0,1.193,-0.563,0,0.013,2.749,-0.201,0,0.042,3.672,0.029,0,0,2.208,0.48,0
"2022-01-12 09:00:00",1284,12.51,-5.797,56.89,1.239,205.8,1.225,1.105,0.923,241.7,0.923,218.5,42.92,-1.274,-0.002,253.7,281,-1.273,-26.69,0.002,-27.96,0,0.988,-3.641,0,0,1.03,-3.297,0,0,1.02,-2.516,0,0,1.156,-1.854,0,0,1.19,-1.181,0,0,1.197,-0.568,0,0.015,2.801,-0.196,0,0.044,3.727,0.034,0,0,2.191,0.489,0
"2022-01-12 10:00:00",1285,12.51,-6.139,56.89,1.24,213,1.226,1.104,1.173,223.4,1.173,216.6,35.08,-1.01,-0.001,259.5,281.2,-1.014,-20.92,0.002,-21.93,0,0.962,-3.64,0,0,0.994,-3.288,0,0,1.015,-2.516,0,0,1.175,-1.859,0,0,1.174,-1.181,0,0,1.167,-0.563,0,0.013,2.764,-0.201,0,0.041,3.622,0.029,0,0,2.165,0.485,0
"2022-01-12 11:00:00",1286,12.51,-6.088,60.7,1.239,225.5,1.225,1.105,1.193,240.9,1.193,213.3,27.31,-0.886,-0.001,263.8,282.4,-0.882,-18.09,0.002,-18.98,0,0.965,-3.622,0,0,1.042,-3.288,0,0,1.031,-2.502,0,0,1.18,-1.854,0,0,1.178,-1.187,0,0,1.194,-0.568,0,0.013,2.763,-0.196,0,0.041,3.643,0.029,0,0,2.238,0.489,0
"2022-01-12 12:00:00",1287,12.5,-6.343,64.97,1.24,232,1.226,1.104,0.765,206.9,0.765,192.7,41.21,-1.151,-0.003,255.9,280.7,-1.149,-23.98,0.002,-25.13,0,0.953,-3.627,0,0,1.011,-3.283,0,0,1.027,-2.506,0,0,1.163,-1.854,0,0,1.185,-1.191,0,0,1.182,-0.568,0,0.013,2.753,-0.201,0,0.041,3.626,0.029,0,0,2.17,0.485,0
"2022-01-12 13:00:00",1288,12.5,-6.2,63.06,1.241,234.7,1.226,1.104,0.944,316.1,0.944,205.6,45.85,-1.116,-0.002,255.7,281.3,-1.116,-24.83,0.002,-25.94,0,0.988,-3.627,0,0,1,-3.269,0,0,1.013,-2.511,0,0,1.172,-1.859,0,0,1.185,-1.191,0,0,1.187,-0.573,0,0.013,2.765,-0.201,0,0.039,3.567,0.033,0,0,2.167,0.494,0
"2022-01-12 14:00:00",1289,12.5,-6.196,64.35,1.242,234.9,1.227,1.103,1.091,179,1.091,214.1,37.84,-1.054,-0.003,257.6,281.9,-1.052,-23.44,0.003,-24.49,0,0.966,-3.612,0,0,1.019,-3.269,0,0,1.009,-2.502,0,0,1.156,-1.859,0,0,1.17,-1.191,0,0,1.178,-0.572,0,0.013,2.76,-0.201,0,0.041,3.635,0.029,0,0,2.207,0.484,0
"2022-01-12 15:00:00",1290,12.5,-6.455,67.79,1.243,237.3,1.228,1.102,0.788,187.8,0.788,182.7,53.39,1.157,0.847,252.1,280.3,0.32,-27.45,0.256,-27.13,0,0.967,-3.608,0,0,0.999,-3.269,0,0,1.022,-2.497,0,0,1.169,-1.854,0,0,1.175,-1.191,0,0,1.174,-0.568,0,0.014,2.778,-0.201,0,0.041,3.629,0.029,0,0,2.187,0.489,0
"2022-01-12 16:00:00",1291,12.5,-6.008,66.61,1.243,237.3,1.229,1.101,0.989,158.4,0.989,195.1,55.56,15.11,8.38,253.5,282.3,6.736,-28.14,0.555,-21.4,0,0.976,-3.608,0,0,1.018,-3.265,0,0,1.022,-2.497,0,0,1.153,-1.854,0,0,1.188,-1.191,0,0,1.196,-0.568,0,0.014,2.777,-0.201,0,0.042,3.661,0.033,0,0,2.205,0.484,0
"2022-01-12 17:00:00",1292,12.5,-4.907,61.83,1.242,234.3,1.231,1.099,1.477,213.9,1.477,226.3,39.76,52.35,26.33,258.7,287.2,25.83,-28.13,0.568,-2.3,0,0.962,-3.608,0,0,0.998,-3.26,0,0,1.022,-2.497,0,0,1.166,-1.854,0,0,1.185,-1.191,0,0,1.179,-0.568,0,0.013,2.742,-0.201,0,0.041,3.635,0.034,0,0,2.203,0.484,0
"2022-01-12 18:00:00",1293,12.5,-3.842,59.08,1.242,218.5,1.233,1.097,1.28,211.3,1.28,218.1,42.95,70.6,46.67,263.6,291.5,23.97,-27,0.66,-3.023,0,0.984,-3.608,0,0,1.024,-3.255,0,0,1.028,-2.497,0,0,1.162,-1.854,0,0,1.183,-1.191,0,0,1.159,-0.573,0,0.014,2.77,-0.201,0,0.042,3.68,0.029,0,0,2.189,0.484,0
"2022-01-12 19:00:00",1294,12.5,-2.863,59.37,1.242,211.4,1.235,1.095,1.172,165.1,1.172,213,49.42,102,58.13,268.9,296.2,46.36,-26.36,0.597,20,0,0.971,-3.608,0,0,1.004,-3.251,0,0,1.005,-2.497,0,0,1.165,-1.854,0,0,1.205,-1.191,0,0,1.182,-0.568,0,0.013,2.766,-0.201,0,0.042,3.676,0.029,0,0,2.2,0.489,0
"2022-01-12 20:00:00",1295,12.5,-1.944,59.76,1.24,213,1.236,1.094,1.144,140.4,1.144,205.2,56.89,175,54.44,271.8,300.3,119.6,-27.78,0.401,91.9,0,0.976,-3.594,0,0,1.008,-3.251,0,0,1.012,-2.492,0,0,1.183,-1.85,0,0,1.174,-1.191,0,0,1.184,-0.568,0,0.013,2.753,-0.201,0,0.043,3.686,0.029,0,0,2.197,0.484,0
"2022-01-12 21:00:00",1296,12.51,-1.155,60.77,1.241,209.5,1.238,1.092,0.968,345,0.968,218.1,50.69,61.5,33.14,273.5,302.2,29.29,-27.79,0.54,1.505,0,0.94,-3.594,0,0,1.012,-3.251,0,0,1.011,-2.497,0,0,1.179,-1.854,0,0,1.172,-1.191,0,0,1.158,-0.573,0,0.014,2.772,-0.201,0,0.042,3.662,0.029,0,0,2.162,0.48,0
"2022-01-12 22:00:00",1297,12.51,-1.364,64.96,1.241,213.1,1.238,1.092,0.917,211.6,0.917,187.4,61.75,53.19,23.78,271.6,301.3,29.42,-28.82,0.5,0.602,0,0.979,-3.589,0,0,1.021,-3.251,0,0,1.017,-2.497,0,0,1.165,-1.854,0,0,1.199,-1.186,0,0,1.207,-0.568,0,0.014,2.768,-0.201,0,0.044,3.746,0.029,0,0,2.224,0.489,0
"2022-01-12 23:00:00",1298,12.51,-2.091,66.98,1.243,212.7,1.239,1.091,0.56,310.2,0.56,86,71.71,19.4,10.61,267,296.6,8.78,-28.68,0.546,-19.9,0,0.975,-3.589,0,0,0.995,-3.251,0,0,1.003,-2.492,0,0,1.158,-1.854,0,0,1.195,-1.182,0,0,1.193,-0.577,0,0.013,2.753,-0.201,0,0.042,3.669,0.033,0,0,2.222,0.489,0
"2022-01-13 00:00:00",1299,12.52,-2.872,71.93,1.247,210.9,1.24,1.09,0.495,194.1,0.495,180.2,73.19,5.26,2.857,264.2,293.7,2.399,-28.71,0.529,-26.32,0,0.964,-3.589,0,0,1.004,-3.251,0,0,1.017,-2.497,0,0,1.19,-1.854,0,0,1.199,-1.191,0,0,1.172,-0.573,0,0.013,2.757,-0.201,0,0.044,3.714,0.029,0,0,2.176,0.484,0
"2022-01-13 01:00:00",1300,12.52,-3.039,70.37,1.247,212.5,1.24,1.09,1.229,212.1,1.229,216.1,34.28,-1.176,0.001,262.9,294,-1.181,-30.41,-0.016,-31.59,0,0.968,-3.589,0,0,1.013,-3.25,0,0,1.032,-2.497,0,0,1.171,-1.854,0,0,1.18,-1.191,0,0,1.189,-0.572,0,0.014,2.796,-0.201,0,0.043,3.695,0.034,0,0,2.206,0.484,0
"2022-01-13 02:00:00",1301,12.52,-3.349,77.84,1.25,207.6,1.242,1.088,1.395,235.5,1.395,214.4,36.69,-1.409,-0.002,261.5,293.6,-1.407,-31.16,0.001,-32.56,0,0.987,-3.575,0,0,1.023,-3.232,0,0,1.046,-2.487,0,0,1.194,-1.85,0,0,1.195,-1.191,0,0,1.193,-0.568,0,0.014,2.772,-0.196,0,0.042,3.654,0.038,0,0,2.221,0.489,0
"2022-01-13 03:00:00",1302,12.51,-3.999,80.7,1.253,206.5,1.244,1.086,0.994,136.3,0.994,209.9,36.04,-1.364,-0.001,259.8,292,-1.368,-31.14,0.001,-32.51,0,0.982,-3.565,0,0,1.002,-3.232,0,0,1.031,-2.482,0,0,1.18,-1.854,0,0,1.169,-1.187,0,0,1.198,-0.568,0,0.013,2.739,-0.196,0,0.042,3.662,0.029,0,0,2.207,0.489,0
"2022-01-13 04:00:00",1303,12.51,-4.707,80.4,1.256,206.4,1.245,1.085,0.409,17.21,0.409,72.05,84.7,-1.257,-0.002,259.3,288.4,-1.254,-29.46,0.001,-30.71,0,0.965,-3.552,0,0,1.015,-3.222,0,0,1.031,-2.478,0,0,1.173,-1.854,0,0,1.189,-1.191,0,0,1.192,-0.568,0,0.013,2.764,-0.196,0,0.042,3.656,0.039,0,0,2.18,0.48,0
"2022-01-13 05:00:00",1304,12.51,-4.42,77.61,1.256,207.1,1.246,1.084,0.434,285.6,0.434,85.9,73.02,-1.128,-0.002,260.6,288.8,-1.132,-28.14,0.001,-29.28,0,0.96,-3.542,0,0,1.03,-3.213,0,0,1.028,-2.478,0,0,1.16,-1.854,0,0,1.194,-1.186,0,0,1.201,-0.568,0,0.014,2.786,-0.201,0,0.044,3.716,0.034,0,0,2.191,0.489,0
"2022-01-13 06:00:00",1305,12.51,-4.014,73.78,1.256,207.4,1.247,1.083,0.414,173.2,0.414,182.7,58.98,-1.189,-0.002,262.9,289.9,-1.194,-26.12,0.002,-27.32,0,0.971,-3.523,0,0,1.01,-3.213,0,0,1.025,-2.478,0,0,1.179,-1.854,0,0,1.176,-1.191,0,0,1.159,-0.572,0,0.012,2.738,-0.201,0,0.044,3.727,0.034,0,0,2.157,0.484,0
